latitude,longitude,total_rooms,house_value
33.85,-117.88,3924,223900
33.85,-117.88,1127,224700
33.84,-117.88,1410,213900
33.84,-117.88,1526,225000
33.85,-117.9,3413,187100
33.85,-117.9,1756,193500
33.85,-117.89,2036,273000
33.85,-117.9,1605,186200
33.85,-117.89,1583,201300
33.84,-117.9,2043,187400
33.84,-117.89,1587,195100
33.85,-117.88,1234,225000
33.84,-117.88,1781,262700
33.84,-117.87,1678,237300
33.84,-117.87,1928,231400
33.84,-117.87,1545,139000
33.84,-117.87,2395,249200
33.85,-117.85,4678,254100
33.85,-117.86,1131,158500
33.85,-117.92,2082,166100
33.84,-117.92,2019,223000
33.85,-117.92,1231,170100
33.85,-117.91,932,156700
33.84,-117.91,1244,175400
33.85,-117.91,1178,180000
33.84,-117.91,1570,162500
33.85,-117.93,1962,118100
33.85,-117.94,1888,168600
33.85,-117.93,2489,178400
33.85,-117.93,2149,183900
33.85,-117.93,1026,163900
33.85,-117.93,2147,196900
33.85,-117.94,588,186200
33.84,-117.93,2870,189900
33.85,-117.95,6963,203500
33.85,-117.96,1175,189200
33.85,-117.97,2513,182900
33.85,-117.96,1951,185700
33.84,-117.95,1378,183700
33.84,-117.95,1749,173400
33.84,-117.95,1229,180000
33.84,-117.94,4016,135400
33.84,-117.94,604,182100
33.85,-117.98,2089,181500
33.84,-117.98,2291,191100
33.84,-117.98,984,189600
33.85,-117.97,818,170700
33.84,-117.96,2265,186300
33.84,-117.97,874,186800
33.84,-117.97,793,190200
33.84,-117.97,2471,191700
33.84,-117.97,1063,219000
33.84,-117.99,2982,255500
33.83,-117.97,2035,187500
33.84,-117.98,1252,220700
33.83,-117.98,3506,185800
33.82,-118.0,2253,204700
33.82,-118.01,1960,225900
33.83,-118.01,4639,202300
33.83,-118.01,1086,219600
33.83,-118.0,1718,196100
33.83,-118.0,2578,212500
33.82,-118.0,2947,224800
33.83,-117.99,3434,199000
33.82,-117.99,1991,252100
33.83,-117.99,1484,191400
33.82,-117.99,2342,215500
33.83,-117.98,3419,228500
33.82,-117.98,1038,200000
33.82,-117.98,1290,218100
33.83,-117.98,1133,230800
33.83,-117.97,3310,200900
33.82,-117.97,2335,205200
33.82,-117.97,4013,197700
33.83,-117.96,2838,197400
33.83,-117.96,2067,137500
33.83,-117.96,1194,298900
33.84,-117.95,3418,171400
33.83,-117.94,812,350000
33.83,-117.95,2421,217800
33.82,-117.94,1347,215400
33.82,-117.94,1366,196900
33.82,-117.95,2929,213200
33.83,-117.95,1107,216700
33.83,-117.96,982,220800
33.83,-117.95,1380,210900
33.83,-117.93,1792,186300
33.82,-117.92,2360,187200
33.82,-117.94,1422,208100
33.82,-117.94,4735,228600
33.82,-117.93,2444,198800
33.84,-117.92,1316,220000
33.83,-117.92,3136,171300
33.83,-117.93,1561,201900
33.84,-117.93,2160,287100
33.84,-117.93,2811,282500
33.84,-117.91,1156,350000
33.83,-117.9,2459,164700
33.83,-117.91,1160,175000
33.83,-117.92,382,212500
33.84,-117.91,919,165400
33.84,-117.91,1021,168100
33.83,-117.91,504,160600
33.83,-117.91,1039,161400
33.83,-117.92,1072,179300
33.83,-117.92,1514,166400
33.83,-117.91,1855,170800
33.82,-117.9,1187,166900
33.82,-117.92,1548,152400
33.82,-117.91,2696,184600
33.82,-117.91,1444,182900
33.81,-117.91,1181,153100
33.82,-117.91,1408,179600
33.81,-117.93,3291,166300
33.81,-117.92,988,205100
33.8,-117.93,3903,218000
33.8,-117.92,1317,159500
33.8,-117.9,1342,45000
33.8,-117.9,2964,157500
33.8,-117.9,1368,350000
33.8,-117.9,2176,212500
33.81,-117.94,1891,238000
33.81,-117.94,1731,214300
33.81,-117.94,1290,227400
33.81,-117.94,1589,243200
33.8,-117.94,2914,254800
33.81,-117.94,4602,172200
33.8,-117.93,1672,231900
33.82,-117.95,1068,208700
33.82,-117.95,1117,224700
33.82,-117.96,2856,183400
33.82,-117.96,2726,197400
33.8,-117.96,729,195200
33.81,-117.96,1153,177400
33.81,-117.96,1416,182500
33.81,-117.96,1996,180000
33.82,-117.96,2176,180400
33.82,-117.96,1199,209400
33.81,-117.95,1724,195200
33.81,-117.96,1941,183900
33.81,-117.95,2749,240700
33.81,-118.0,2970,201800
33.81,-118.0,2642,174700
33.81,-118.01,1831,177100
33.82,-118.0,3002,202800
33.81,-118.0,2782,153800
33.81,-118.0,2142,146300
33.8,-117.99,383,162500
33.81,-118.0,1530,196500
33.82,-117.99,2281,189600
33.81,-117.99,3284,182900
33.81,-117.99,161,153100
33.81,-117.99,38,162500
33.81,-117.98,3528,181800
33.81,-117.98,3751,183100
33.81,-117.98,897,215600
33.81,-117.97,4022,206300
33.81,-117.97,2406,180600
33.8,-117.99,3179,180800
33.79,-117.99,2064,169000
33.79,-117.99,2470,190500
33.79,-117.99,2301,167800
33.8,-117.98,2114,227500
33.79,-117.98,2356,179700
33.8,-117.98,2161,191400
33.8,-117.97,2985,225600
33.79,-117.97,3268,211400
33.79,-118.0,3679,143500
33.78,-117.99,4273,213000
33.79,-117.99,2695,213300
33.78,-117.98,2825,187500
33.79,-117.97,2456,224200
33.78,-117.99,7399,173900
33.78,-117.97,3148,203800
33.78,-117.98,4255,180200
33.8,-117.96,1984,231300
33.79,-117.96,2398,221800
33.8,-117.96,1493,218000
33.8,-117.96,2362,188400
33.79,-117.95,2584,218300
33.78,-117.95,4115,191000
33.79,-117.96,1813,214500
33.78,-117.96,1330,229200
33.8,-117.94,2757,214300
33.79,-117.95,2912,190600
33.8,-117.95,1654,214600
33.8,-117.95,1219,215700
33.79,-117.94,4179,236500
33.78,-117.93,2169,231300
33.78,-117.94,2627,199200
33.79,-117.93,2363,190800
33.79,-117.93,3592,193400
33.79,-117.92,1785,190500
33.79,-117.92,3692,198700
33.79,-117.92,2737,184300
33.79,-117.91,4417,170300
33.78,-117.91,2729,177900
33.78,-117.93,4380,182300
33.77,-117.92,3614,190300
33.78,-117.91,4297,184000
33.78,-117.92,1654,186500
33.78,-117.95,3553,133800
33.77,-117.94,714,170800
33.77,-117.94,2964,175900
33.78,-117.94,2880,171100
33.78,-117.94,299,166100
33.77,-117.93,3157,190700
33.78,-117.96,2136,236100
33.78,-117.95,2296,188500
33.78,-117.96,1520,269300
33.77,-117.95,1476,181800
33.77,-117.95,989,180900
33.77,-117.96,4398,222800
33.77,-117.97,1988,162200
33.77,-117.97,1295,350000
33.77,-117.97,2244,179600
33.77,-117.99,2081,160900
33.77,-117.98,2252,169800
33.76,-117.97,1862,194000
33.77,-117.98,3236,174200
33.76,-117.98,1518,196900
33.76,-117.97,1386,187500
33.76,-117.96,1328,189500
33.76,-117.96,2520,193900
33.75,-117.96,2509,176100
33.76,-117.95,1829,188000
33.76,-117.94,2512,184200
33.76,-117.94,1441,176200
33.76,-117.95,3956,191400
33.75,-117.94,5268,186700
33.75,-117.96,1323,237300
33.75,-117.96,2300,196300
33.75,-117.95,1983,276100
33.75,-117.95,2027,231400
33.76,-117.97,1712,183900
33.75,-117.97,3361,190700
33.75,-117.97,1564,190400
33.76,-117.93,3202,174100
33.75,-117.93,1380,162800
33.75,-117.93,2448,141600
33.76,-117.93,3341,161800
33.76,-117.93,2884,177900
33.75,-117.92,2325,137500
33.75,-117.92,1920,147500
33.77,-117.89,2577,194800
33.77,-117.9,2002,182300
33.77,-117.91,5556,190400
33.76,-117.91,7531,167400
33.76,-117.92,784,174300
33.76,-117.91,4413,215100
33.75,-117.92,893,156300
33.75,-117.92,790,142800
33.75,-117.91,2346,160000
33.74,-117.93,1206,142600
33.74,-117.93,1654,153000
33.74,-117.93,639,87500
33.74,-117.92,4620,186500
33.74,-117.92,1639,159700
33.74,-117.91,715,162500
33.74,-117.92,5321,189300
33.73,-117.93,3662,179500
33.74,-117.94,4248,207200
33.73,-117.94,4197,211400
33.74,-117.95,2768,201200
33.74,-117.95,1393,225200
33.74,-117.95,3576,271900
33.7,-117.98,1989,160500
33.71,-117.98,2308,230000
33.71,-117.99,1967,218800
33.71,-117.98,1905,229600
33.68,-117.96,1374,224800
33.68,-117.97,1722,273800
33.68,-117.96,2004,230700
33.68,-117.96,2594,219200
33.68,-117.96,6517,152100
33.68,-117.97,3653,260900
33.69,-117.95,1417,230400
33.68,-117.95,2249,265000
33.68,-117.95,1732,239200
33.68,-117.95,1028,252800
33.67,-117.95,1611,137300
33.67,-117.95,1799,372400
33.66,-117.95,1787,329800
33.66,-117.95,2785,337400
33.65,-117.98,3335,197900
33.65,-117.98,1027,211300
33.65,-117.98,3592,294900
33.64,-117.98,1851,137500
33.74,-117.97,1735,139200
33.74,-117.97,2814,262000
33.73,-117.97,2097,222500
33.73,-117.97,1694,224200
33.74,-117.96,1783,230000
33.73,-117.96,3479,347600
33.73,-117.97,4154,301800
33.72,-117.97,2991,273400
33.72,-117.95,3107,288000
33.72,-117.96,3929,318200
33.73,-117.93,4021,295600
33.72,-117.93,4461,319500
33.73,-117.92,1692,205800
33.73,-117.92,5147,225800
33.72,-117.92,3318,274200
33.71,-117.96,4328,342600
33.71,-117.95,6058,290900
33.71,-117.96,1624,304500
33.71,-117.95,2781,306500
33.71,-117.94,3695,276500
33.71,-117.93,2775,158800
33.7,-117.94,4827,284500
33.69,-117.95,4269,284600
33.7,-117.95,5781,231900
33.69,-117.98,3957,350200
33.69,-117.97,4112,292000
33.7,-117.98,5127,390500
33.7,-117.96,4417,279300
33.7,-117.96,2622,289600
33.69,-117.96,3123,290400
33.69,-117.96,2500,316700
33.7,-117.98,3451,278000
33.71,-117.98,3430,264600
33.71,-117.97,2553,252900
33.71,-117.97,3273,286100
33.7,-117.99,2017,229400
33.7,-117.98,1997,239200
33.69,-117.99,3386,213000
33.69,-117.98,2437,247200
33.67,-117.97,3906,265100
33.66,-117.97,3914,281500
33.67,-117.96,5143,382100
33.66,-117.96,5925,333300
33.65,-117.96,5379,350600
33.65,-117.97,2379,339300
33.63,-117.97,2482,344000
33.65,-117.96,4462,289800
33.65,-117.96,2030,343300
33.65,-117.96,3603,363100
33.61,-117.98,2054,383900
33.73,-117.97,3698,269800
33.73,-117.98,3833,219700
33.72,-117.98,2826,240400
33.72,-117.98,3109,243100
33.67,-117.98,5664,264700
33.66,-117.98,3527,279400
33.67,-117.97,4466,330700
33.66,-117.97,6090,180300
33.68,-117.98,3396,369100
33.68,-117.98,4177,281900
33.68,-117.98,2603,332900
33.68,-117.97,4508,390800
33.68,-117.97,1616,232100
33.67,-118.01,2902,447700
33.67,-118.01,3581,397600
33.66,-118.01,4559,429200
33.66,-118.0,4041,442700
33.65,-118.02,2548,408300
33.68,-117.99,4000,273600
33.68,-117.99,2024,186900
33.67,-117.99,3141,234600
33.68,-117.99,3305,216700
33.67,-117.99,3808,282200
33.67,-117.99,2228,350000
33.67,-117.99,1692,262500
33.66,-118.0,2809,252900
33.66,-117.99,1330,353100
33.66,-117.99,3155,268800
33.62,-118.02,3969,271400
33.65,-118.05,7017,477700
33.68,-118.0,5241,285400
33.67,-118.0,3712,387800
33.71,-118.0,4808,279700
33.71,-117.99,1994,237500
33.71,-117.99,1600,216700
33.71,-118.02,5554,331900
33.7,-118.02,5069,285700
33.72,-118.02,8844,267800
33.73,-118.01,4095,302500
33.73,-118.02,6393,336900
33.72,-118.03,5203,261000
33.72,-118.04,7141,237800
33.73,-117.99,2104,250900
33.73,-118.0,2236,342800
33.73,-117.99,3182,220800
33.72,-117.99,1787,255700
33.72,-117.99,2801,134800
33.72,-117.99,2127,188500
33.71,-118.01,6565,295600
33.7,-118.01,3856,302700
33.69,-118.01,945,500001
33.7,-117.99,4013,248800
33.69,-117.99,1476,216400
33.69,-117.99,2480,350000
33.71,-118.02,2598,287800
33.7,-118.03,3244,395300
33.71,-118.03,1483,271400
33.67,-118.07,5126,437900
33.72,-118.04,4494,169400
33.72,-118.05,2673,188900
33.72,-118.04,1836,182500
33.7,-118.09,4770,295100
33.71,-118.04,4014,396900
33.75,-118.09,6239,380000
33.74,-118.1,997,400000
33.75,-118.11,2569,346400
33.74,-118.11,1222,500001
33.74,-118.09,1671,422200
33.75,-118.11,1608,390500
33.74,-118.1,2119,495500
33.74,-118.1,1310,457100
33.73,-118.11,1258,500001
33.74,-118.1,2035,500001
33.72,-118.07,1240,485000
33.72,-118.07,1179,500001
33.71,-118.09,1397,500001
33.72,-118.06,4573,500001
33.71,-118.05,4150,461600
33.72,-118.06,4311,500001
33.73,-118.07,1822,401700
33.72,-118.06,2665,500001
33.73,-118.06,4392,500001
33.72,-118.08,2021,340700
33.73,-118.05,2472,266100
33.72,-118.05,1875,226100
33.72,-118.05,5416,174500
33.77,-118.09,1388,62000
33.77,-118.08,2461,87500
33.77,-118.08,2013,67500
33.77,-118.08,3083,68500
33.76,-118.08,1995,46900
33.76,-118.09,1625,58500
33.77,-118.09,5359,61300
33.76,-118.08,1967,54300
33.76,-118.08,996,46700
33.76,-118.08,529,71300
33.77,-118.09,2301,67500
33.76,-118.0,1876,176000
33.75,-118.01,3380,186000
33.75,-118.0,1382,137500
33.74,-118.0,2767,316700
33.76,-118.02,2905,214800
33.75,-118.02,2989,231200
33.76,-118.03,4650,221900
33.76,-118.04,2070,338800
33.75,-118.04,3757,235600
33.74,-118.04,2532,235800
33.74,-118.02,3842,248200
33.73,-118.02,3711,234100
33.74,-118.01,8110,264900
33.75,-117.98,3865,180000
33.75,-117.98,1264,199600
33.75,-117.99,1859,184400
33.74,-117.98,3443,207500
33.74,-117.99,4065,240000
33.74,-117.98,4636,304700
33.73,-117.99,5239,248100
33.73,-117.98,4232,284900
33.77,-117.99,1312,202400
33.76,-117.98,3215,197400
33.76,-117.99,1572,190900
33.76,-117.99,2545,177700
33.75,-117.99,3024,191800
33.76,-117.98,1553,150000
33.76,-117.98,1880,192500
33.75,-117.98,2343,210600
33.77,-118.02,2115,207500
33.77,-118.02,2683,211500
33.76,-118.02,1759,195800
33.77,-118.01,1387,204100
33.77,-118.01,1771,217500
33.76,-118.01,2072,191900
33.76,-118.01,2141,177700
33.77,-118.0,1324,192800
33.76,-118.0,1982,194200
33.77,-118.0,2401,211700
33.76,-118.0,1120,179200
33.76,-118.0,1250,208800
33.77,-118.03,3803,221200
33.77,-118.02,586,181300
33.77,-118.03,2000,218900
33.77,-118.03,3810,255900
33.76,-118.03,2980,223500
33.76,-118.04,4061,294900
33.79,-118.03,5321,237600
33.79,-118.03,3191,216600
33.79,-118.01,2460,223200
33.78,-118.02,3375,228900
33.78,-118.01,2648,207400
33.78,-118.03,2001,257500
33.78,-118.01,2343,233100
33.78,-118.03,3554,270100
33.78,-118.04,3642,259400
33.78,-118.04,3715,247100
33.8,-118.08,3675,369400
33.8,-118.07,3486,384500
33.79,-118.08,2840,376200
33.78,-118.09,2146,342700
33.79,-118.07,2473,362400
33.79,-118.09,4231,360100
33.78,-118.08,2287,372000
33.78,-118.08,2879,364700
33.78,-118.08,5321,340100
33.79,-118.02,6368,240400
33.79,-118.01,2663,258000
33.8,-118.02,84,193800
33.8,-118.02,2956,359600
33.8,-118.01,4021,219500
33.78,-118.05,3414,390900
33.78,-118.05,3112,353500
33.78,-118.05,2356,359100
33.78,-118.06,4048,355600
33.8,-118.04,2685,245100
33.8,-118.06,2196,196900
33.79,-118.07,4422,320700
33.8,-118.06,1892,212500
33.8,-118.06,1379,195300
33.8,-118.07,2439,193100
33.79,-118.05,1863,277400
33.84,-118.04,6623,256000
33.84,-118.05,4890,329700
33.83,-118.04,4526,320700
33.82,-118.04,4105,273900
33.83,-118.04,1488,201900
33.82,-118.05,1548,159600
33.82,-118.06,2637,190900
33.81,-118.06,3497,263000
33.81,-118.07,2711,398800
33.8,-118.07,1391,218200
33.81,-118.08,1189,237500
33.82,-118.03,1851,244400
33.82,-118.03,2178,245300
33.82,-118.03,2662,318500
33.82,-118.02,2485,258300
33.83,-118.02,1139,260000
33.83,-118.03,3203,198400
33.83,-118.03,3030,229600
33.83,-118.03,768,132800
33.83,-118.06,5290,226400
33.83,-118.05,4316,286700
33.83,-118.06,3941,343900
33.82,-118.05,2997,386700
33.83,-118.06,1973,163800
33.82,-118.06,3983,213400
33.81,-118.04,4057,241000
33.81,-118.04,2990,216100
33.81,-118.05,2523,234600
33.81,-118.03,3635,237400
33.86,-118.03,1795,289300
33.85,-118.04,2233,279200
33.85,-118.04,3132,315900
33.85,-118.05,2856,313100
33.85,-118.04,3628,328500
33.85,-118.03,1831,344400
33.83,-118.01,3963,208600
33.84,-118.01,3740,215600
33.84,-118.03,3857,196000
33.83,-118.02,3616,217600
33.82,-118.02,2052,204500
33.82,-118.01,3897,192300
33.81,-118.01,5238,190100
33.81,-118.02,3482,200900
33.86,-118.02,2342,220700
33.85,-118.02,1922,213000
33.85,-118.03,2320,203700
33.85,-118.03,5495,224100
33.85,-118.01,2064,209300
33.85,-118.01,3061,195200
33.85,-118.0,1078,188000
33.86,-118.01,2307,194200
33.84,-118.01,4097,202100
33.84,-118.01,4166,213400
33.84,-118.02,3473,214100
33.84,-118.03,4781,226400
33.86,-117.99,1138,187200
33.85,-117.99,1948,212600
33.85,-118.0,2053,197200
33.86,-118.0,1162,203000
33.85,-117.99,1661,192600
33.84,-117.99,2079,207000
33.84,-118.0,1549,195100
33.84,-118.0,2641,165100
33.87,-118.01,6348,185700
33.86,-117.99,3540,178000
33.88,-118.0,1624,268100
33.88,-118.01,1434,269600
33.88,-117.99,2298,159400
33.88,-117.99,1461,161100
33.88,-118.0,2628,170800
33.87,-117.99,1689,174000
33.87,-118.0,2086,165600
33.87,-117.99,2334,217000
33.87,-117.99,1239,161900
33.86,-117.99,2303,176100
33.89,-117.98,2939,393700
33.88,-117.99,3401,240600
33.89,-117.99,5195,160500
33.89,-117.99,2111,347800
33.89,-117.97,1851,181800
33.89,-117.97,1740,137500
33.88,-117.97,1344,185100
33.88,-117.97,1454,218500
33.89,-117.97,3801,367400
33.88,-117.97,2003,321600
33.89,-117.97,923,462800
39.17,-120.1,1849,143800
39.09,-120.06,2979,124000
39.15,-120.06,2213,170000
39.12,-120.2,2146,200000
39.14,-120.18,2171,171900
39.14,-120.16,2484,127800
39.17,-120.18,1703,146900
39.17,-120.15,1684,145800
39.15,-120.15,1669,176600
39.2,-120.15,1382,283300
39.18,-120.12,2839,179200
39.19,-120.1,3824,360000
39.19,-120.1,1480,213200
39.2,-120.1,1703,196900
39.21,-120.11,2245,158300
39.24,-120.11,3005,153300
39.23,-120.08,1746,146900
39.24,-120.07,3729,169500
39.25,-120.06,2459,163500
39.24,-120.04,2369,123800
39.27,-120.04,2237,154500
39.24,-120.02,1602,99300
39.24,-120.02,2309,93600
39.24,-120.02,1347,225000
39.26,-120.01,1930,139300
38.98,-120.91,7689,146800
39.02,-120.81,806,101000
39.12,-120.69,1048,118200
39.02,-120.83,1117,97700
38.91,-121.06,6501,143000
38.9,-121.08,3436,138400
38.88,-121.06,7635,184300
38.89,-121.08,3471,139000
38.9,-121.07,1280,122200
38.89,-121.15,2024,239400
38.86,-121.12,3949,216500
38.87,-121.13,1127,128100
38.91,-121.15,1654,193100
38.85,-121.08,2509,220100
38.74,-121.16,3353,237100
38.77,-121.14,10282,287800
38.75,-121.16,771,276600
38.84,-121.14,2750,236500
38.82,-121.14,1816,233000
38.8,-121.15,2104,217500
38.78,-121.18,3480,277800
38.8,-121.18,2541,220100
38.76,-121.21,1608,239200
38.75,-121.21,4552,264400
38.76,-121.17,2028,394000
38.73,-121.2,4897,334800
38.73,-121.18,1584,273100
38.75,-121.18,2807,247600
38.75,-121.24,9137,229600
38.72,-121.24,3605,203700
38.74,-121.27,3869,154900
38.73,-121.26,3323,172100
38.74,-121.26,7173,135900
38.73,-121.28,4223,267400
38.72,-121.27,4664,198700
38.72,-121.25,7277,179400
38.75,-121.27,4812,128500
38.74,-121.28,4384,134700
38.73,-121.3,5558,139200
38.73,-121.36,2253,220100
38.74,-121.32,1449,186300
38.75,-121.31,4185,129200
38.75,-121.3,3903,86300
38.75,-121.28,493,83800
38.74,-121.3,4374,87900
38.77,-121.33,20214,169300
38.76,-121.28,2901,101900
38.75,-121.27,1292,85300
38.76,-121.29,1198,187500
38.77,-121.28,3819,201400
38.8,-121.28,9003,147900
38.78,-121.24,1851,141100
38.78,-121.24,549,136500
38.78,-121.23,3813,142600
38.78,-121.22,3418,218000
38.82,-121.24,12259,217300
38.8,-121.25,5094,188700
38.79,-121.24,2615,173200
38.79,-121.24,1419,110200
38.79,-121.23,907,92000
38.8,-121.22,2521,124800
38.87,-121.19,3118,209400
38.83,-121.21,3691,151900
38.85,-121.19,4114,139400
38.83,-121.18,4488,124400
38.85,-121.39,3568,162700
39.0,-121.3,3155,126400
38.97,-121.31,1210,82100
38.92,-121.22,2531,192600
38.87,-121.27,2094,191400
38.9,-121.29,2019,108700
38.9,-121.28,1297,93600
38.89,-121.29,653,110800
38.89,-121.3,1750,99300
38.89,-121.3,1529,91300
38.89,-121.32,5927,111300
38.92,-121.14,2069,212000
38.92,-121.1,4064,135500
38.91,-121.11,2558,190500
38.94,-121.1,410,125000
38.92,-121.07,5301,164000
38.92,-121.05,2144,158800
39.0,-121.15,4145,220600
38.95,-121.19,2544,196300
38.95,-121.11,3888,158600
38.95,-121.1,1475,55300
38.98,-121.06,2267,212800
38.97,-121.05,3676,201900
38.97,-121.09,1467,191900
39.0,-121.1,1106,192300
38.95,-121.08,1931,156100
38.93,-121.08,4239,167700
38.94,-121.07,1710,150700
38.95,-121.04,1931,153200
39.04,-120.99,2289,166800
38.99,-120.98,3403,162900
39.0,-121.04,4059,174300
39.01,-121.02,4786,185400
39.0,-121.0,170,312500
39.18,-120.87,2691,142700
39.15,-120.87,1819,128900
39.27,-120.58,4126,118800
39.3,-120.33,868,175000
39.28,-120.18,10098,141300
39.2,-120.22,8259,244000
39.12,-120.96,2069,139100
39.08,-120.98,4570,148000
39.05,-120.94,3758,151500
39.93,-120.98,2220,87800
39.93,-120.95,2023,83500
39.9,-120.93,1511,70900
39.93,-120.9,2679,81900
39.95,-120.9,1349,96600
39.96,-120.93,1666,118800
40.02,-120.92,383,102500
39.9,-120.74,1017,88200
39.78,-120.57,1291,102000
39.72,-120.66,3763,130500
39.82,-120.74,1955,126500
39.75,-121.0,1116,83000
39.86,-121.14,2534,88800
39.79,-120.53,1234,71900
39.78,-120.48,513,100000
39.8,-120.45,2149,55900
39.83,-120.46,3406,75900
39.82,-120.38,1262,92800
39.8,-120.15,785,82500
40.17,-120.94,1334,89200
40.08,-120.91,1629,69600
40.14,-120.94,3127,58000
40.01,-121.23,725,75000
40.13,-120.71,897,89400
40.27,-121.25,958,67500
40.31,-121.24,1597,93600
40.29,-121.23,3229,77100
40.23,-121.19,1572,193800
40.19,-121.08,919,137500
40.23,-121.06,1127,143800
40.3,-121.09,1717,113400
40.29,-121.14,1944,111500
40.25,-121.15,5156,145200
34.0,-117.35,1214,87800
33.99,-117.36,1178,92900
34.0,-117.37,730,88900
34.0,-117.37,1248,90600
34.0,-117.36,4592,105100
34.01,-117.37,1386,124200
34.0,-117.38,2881,123800
33.99,-117.38,1797,141700
33.98,-117.38,2274,101600
33.98,-117.39,2337,169100
33.97,-117.41,950,125000
33.98,-117.37,2862,96700
33.97,-117.38,1157,155000
33.98,-117.38,642,162500
33.98,-117.37,1342,95800
33.99,-117.37,917,114200
33.98,-117.36,1680,82300
33.97,-117.37,3676,92400
33.97,-117.37,1156,79900
33.97,-117.37,1166,84800
33.98,-117.37,201,125000
33.99,-117.35,131,112500
33.98,-117.35,4163,85900
33.97,-117.35,3960,122500
33.97,-117.36,1625,82200
33.98,-117.36,2070,80700
33.96,-117.37,3974,216600
33.96,-117.35,2396,235200
33.95,-117.35,1650,204800
33.94,-117.37,9286,219600
33.92,-117.36,9376,315200
33.97,-117.39,3307,136200
33.97,-117.38,2953,150000
33.96,-117.39,1992,129300
33.96,-117.4,1806,125500
33.97,-117.39,1915,117900
33.97,-117.4,1383,148900
33.97,-117.4,1707,134800
33.96,-117.41,2837,118800
33.96,-117.41,4481,123400
33.97,-117.41,2316,157800
33.96,-117.44,124,112500
33.96,-117.43,3747,116500
33.95,-117.44,914,115300
33.95,-117.4,2189,111500
33.95,-117.4,1979,117300
33.95,-117.41,1586,132100
